ID,choice,rt,choice_cond,state,contrast_left,contrast_right,mu,correct,trials,blocks,contrast,congruence,con_diff_choice,ecoperf,mu_congruence,condition,actual_mu,est_error
260,0,"[459.2000000178814]",1,0,0.439158216407812,0.560841783592187,0.45,0,5,10,1,0,0.121683567184375,0,0.55,1,0.7,0.15
260,0,"[456.7999999821186]",1,1,0.576156995003176,0.423843004996823,0.39,1,6,10,1,0,0.152313990006353,1,0.61,1,0.7,0.09
260,0,"[570.2000000178814]",1,1,0.596500519744997,0.403499480255002,0.31,1,7,10,1,0,0.193001039489995,1,0.69,1,0.7,0.01
260,1,"[519]",1,1,0.504668429403535,0.495331570596464,0.37,1,8,10,1,0,0.00933685880707097,0,0.63,1,0.7,0.07
260,1,"[448.59999999403954]",1,0,0.413339625246438,0.586660374753561,0.47,0,9,10,1,0,0.173320749507123,1,0.53,1,0.7,0.17
260,0,"[401.90000000596046]",1,1,0.561425110181581,0.438574889818418,0.35,1,10,10,1,0,0.122850220363163,1,0.65,1,0.7,0.0499999999999999
260,1,"[509.69999998807907]",1,0,0.462879265839205,0.537120734160794,0.3,1,11,10,1,0,0.074241468321589,1,0.7,1,0.7,0
260,0,"[674.5]",1,1,0.51292789116841,0.487072108831589,0.27,1,12,10,1,0,0.025855782336821,1,0.73,1,0.7,0.03
260,1,"[510]",1,0,0.45083348768578,0.549166512314219,0.37,0,13,10,1,0,0.098333024628439,1,0.63,1,0.7,0.07
260,1,"[459.69999998807907]",1,0,0.447684548476634,0.552315451523365,0.31,1,14,10,1,0,0.104630903046731,1,0.69,1,0.7,0.01
260,0,"[520.1999999880791]",1,1,0.559428612891481,0.440571387108518,0.27,1,15,10,1,0,0.118857225782963,1,0.73,1,0.7,0.03
260,1,"[915.3000000119209]",1,0,0.485656049543163,0.514343950456836,0.31,1,16,10,1,0,0.028687900913673,1,0.69,1,0.7,0.01
260,0,"[453.89999997615814]",1,1,0.543560359194612,0.456439640805387,0.37,0,17,10,1,0,0.087120718389225,1,0.63,1,0.7,0.07
260,1,"[419.5]",1,0,0.426407067404049,0.57359293259595,0.33,0,18,10,1,0,0.147185865191901,1,0.67,1,0.7,0.0299999999999999
260,0,"[403.59999999403954]",1,1,0.546581224871439,0.45341877512856,0.37,1,19,10,1,0,0.093162449742879,1,0.63,1,0.7,0.07
260,0,"[394.40000000596046]",1,1,0.521144580958218,0.478855419041781,0.45,1,20,10,1,0,0.042289161916437,1,0.55,1,0.7,0.15
260,0,"[402.30000001192093]",1,1,0.555679467988836,0.444320532011163,0.29,1,21,10,1,0,0.111358935977673,1,0.71,1,0.7,0.01
260,0,"[378.59999999403954]",1,1,0.587686956818194,0.412313043181805,0.34,0,22,10,1,0,0.175373913636389,1,0.66,1,0.7,0.0399999999999999
260,0,"[514.4000000059605]",1,0,0.49772904612457,0.502270953875429,0.32,0,23,10,1,0,0.004541907750859,0,0.68,1,0.7,0.0199999999999999
260,1,"[586]",1,0,0.46834588891981,0.531654111080189,0.3,1,24,10,1,0,0.063308222160379,1,0.7,1,0.7,0
260,1,"[488]",1,0,0.444706048867011,0.555293951132988,0.31,0,25,10,1,0,0.110587902265977,1,0.69,1,0.7,0.01
260,1,"[539]",1,0,0.467835373887474,0.532164626112525,0.54,0,1,11,0,1,0.064329252225051,0,0.54,1,0.7,0.16
260,0,"[742.0999999940395]",1,1,0.505071756393318,0.494928243606682,0.46,1,2,11,0,1,0.0101435127866361,0,0.46,1,0.7,0.24
260,1,"[741.8999999761581]",1,0,0.488741901633136,0.511258098366863,0.39,1,3,11,0,1,0.022516196733727,0,0.39,1,0.7,0.31
260,1,"[597]",1,0,0.488630629200401,0.511369370799598,0.5,0,4,11,0,1,0.022738741599197,0,0.5,1,0.7,0.2
260,1,"[566.5999999940395]",1,0,0.486180280024933,0.513819719975066,0.5,0,5,11,0,1,0.027639439950133,0,0.5,1,0.7,0.2
260,1,"[519.9000000059605]",1,1,0.504410233590481,0.495589766409518,0.48,1,6,11,0,1,0.00882046718096297,1,0.48,1,0.7,0.22
260,1,"[471]",1,0,0.487925412820907,0.512074587179092,0.46,1,7,11,0,1,0.024149174358185,0,0.46,1,0.7,0.24
260,1,"[476.09999999403954]",1,0,0.483505144696594,0.516494855303405,0.45,0,8,11,0,1,0.032989710606811,0,0.45,1,0.7,0.25
260,0,"[413.5]",1,1,0.586882457557666,0.413117542442333,0.47,0,9,11,0,1,0.173764915115333,0,0.47,1,0.7,0.23
260,1,"[506.69999998807907]",1,0,0.474456148478571,0.525543851521428,0.43,0,10,11,0,1,0.051087703042857,0,0.43,1,0.7,0.27
260,0,"[407.80000001192093]",1,1,0.542358899698724,0.457641100301275,0.44,1,11,11,0,1,0.084717799397449,0,0.44,1,0.7,0.26
260,0,"[437.80000001192093]",1,0,0.497174014624101,0.502825985375898,0.41,1,12,11,0,1,0.00565197075179696,1,0.41,1,0.7,0.29
260,0,"[433.09999999403954]",1,1,0.57879177765118,0.421208222348819,0.34,0,13,11,0,1,0.157583555302361,0,0.34,1,0.7,0.36
260,0,"[389.09999999403954]",1,1,0.591496084411809,0.40850391558819,0.37,1,14,11,0,1,0.182992168823619,0,0.37,1,0.7,0.33
260,0,"[750.0999999940395]",1,0,0.412725889827242,0.587274110172757,0.39,0,15,11,0,1,0.174548220345515,1,0.39,1,0.7,0.31
260,0,"[390]",1,1,0.545503231828172,0.454496768171827,0.41,0,16,11,0,1,0.091006463656345,0,0.41,1,0.7,0.29
260,0,"[413.40000000596046]",1,1,0.576919109374542,0.423080890625457,0.45,0,17,11,0,1,0.153838218749085,0,0.45,1,0.7,0.25
260,0,"[516.7999999821186]",1,1,0.58884778413455,0.411152215865449,0.5,0,18,11,0,1,0.177695568269101,0,0.5,1,0.7,0.2
260,1,"[561]",1,0,0.450769301056201,0.549230698943798,0.5,0,19,11,0,1,0.0984613978875969,0,0.5,1,0.7,0.2
260,0,"[445]",1,0,0.458341478920551,0.541658521079448,0.56,1,20,11,0,1,0.083317042158897,1,0.56,1,0.7,0.14
260,1,"[574.5999999940395]",1,1,0.500286234361031,0.499713765638968,0.5,0,21,11,0,1,0.000572468722063013,1,0.5,1,0.7,0.2
260,1,"[440.80000001192093]",1,1,0.526336179233267,0.473663820766732,0.52,1,22,11,0,1,0.052672358466535,1,0.52,1,0.7,0.18
260,0,"[463.09999999403954]",1,0,0.416933004955567,0.583066995044432,0.57,1,23,11,0,1,0.166133990088865,1,0.57,1,0.7,0.13
260,1,"[542.4000000059605]",1,1,0.534905841267262,0.465094158732737,0.59,1,24,11,0,1,0.069811682534525,1,0.59,1,0.7,0.11
260,1,"[408.59999999403954]",1,1,0.566787491411959,0.43321250858804,0.66,1,25,11,0,1,0.133574982823919,1,0.66,1,0.7,0.0399999999999999
260,1,"[492.39999997615814]",3,1,0.903731617545526,0.0962683824544733,0.41,0,1,12,0,1,0.807463235091053,1,0.41,3,0.7,0.29
260,1,"[422.10000002384186]",3,1,0.904351590233205,0.0956484097667942,0.53,1,2,12,0,1,0.808703180466411,1,0.53,3,0.7,0.17
260,0,"[407.5]",3,0,0.0917961526810938,0.908203847318906,0.56,1,3,12,0,1,0.816407694637812,1,0.56,3,0.7,0.14
260,1,"[422.19999998807907]",3,1,0.911325889692424,0.0886741103075753,0.61,1,4,12,0,1,0.822651779384849,1,0.61,3,0.7,0.09
260,0,"[390.7000000178814]",3,0,0.0665806992188938,0.933419300781106,0.5,0,5,12,0,1,0.866838601562212,1,0.5,3,0.7,0.2
260,1,"[433]",3,1,0.915828002897895,0.0841719971021048,0.46,0,6,12,0,1,0.83165600579579,1,0.46,3,0.7,0.24
260,0,"[416]",3,0,0.113819314613596,0.886180685386403,0.54,1,7,12,0,1,0.772361370772807,1,0.54,3,0.7,0.16
260,0,"[372.30000001192093]",3,0,0.0660898224838205,0.933910177516179,0.59,1,8,12,0,1,0.867820355032358,1,0.59,3,0.7,0.11
260,1,"[426.59999999403954]",3,1,0.872831626987802,0.127168373012197,0.57,1,9,12,0,1,0.745663253975605,1,0.57,3,0.7,0.13
260,0,"[436.30000001192093]",3,0,0.0720266123828159,0.927973387617184,0.5,0,10,12,0,1,0.855946775234368,1,0.5,3,0.7,0.2
260,1,"[388.89999997615814]",3,1,0.904536658970135,0.0954633410298647,0.45,0,11,12,0,1,0.80907331794027,1,0.45,3,0.7,0.25
260,1,"[469.30000001192093]",3,1,0.876948451577265,0.123051548422734,0.55,1,12,12,0,1,0.753896903154531,1,0.55,3,0.7,0.15
260,0,"[394.7999999821186]",3,0,0.0671462999899308,0.932853700010069,0.63,1,13,12,0,1,0.865707400020138,1,0.63,3,0.7,0.07
260,1,"[410.39999997615814]",3,1,0.905633245476186,0.0943667545238139,0.68,1,14,12,0,1,0.811266490952372,1,0.68,3,0.7,0.0199999999999999
260,0,"[383]",3,0,0.105375065296171,0.894624934703828,0.68,1,15,12,0,1,0.789249869407657,1,0.68,3,0.7,0.0199999999999999
260,0,"[363.5]",3,0,0.0807289874653825,0.919271012534617,0.72,1,16,12,0,1,0.838542025069234,1,0.72,3,0.7,0.02
260,1,"[395.59999999403954]",3,1,0.874063289116459,0.12593671088354,0.79,1,17,12,0,1,0.748126578232919,1,0.79,3,0.7,0.0900000000000001
260,0,"[618.6999999880791]",3,0,0.147291797871287,0.852708202128712,0.56,0,18,12,0,1,0.705416404257425,1,0.56,3,0.7,0.14
260,1,"[407.89999997615814]",3,1,0.855927262252797,0.144072737747202,0.5,0,19,12,0,1,0.711854524505595,1,0.5,3,0.7,0.2
260,0,"[372]",3,0,0.085344906722914,0.914655093277085,0.59,1,20,12,0,1,0.829310186554171,1,0.59,3,0.7,0.11
260,0,"[395.2000000178814]",3,0,0.142410632677967,0.857589367322032,0.69,1,21,12,0,1,0.715178734644065,1,0.69,3,0.7,0.01
260,1,"[412.09999999403954]",3,1,0.928221994584296,0.0717780054157035,0.73,1,22,12,0,1,0.856443989168592,1,0.73,3,0.7,0.03
260,0,"[374.40000000596046]",3,0,0.129946791008902,0.870053208991097,0.76,1,23,12,0,1,0.740106417982195,1,0.76,3,0.7,0.0600000000000001
260,0,"[419.89999997615814]",3,0,0.0580994613545836,0.941900538645416,0.59,0,24,12,0,1,0.883801077290832,1,0.59,3,0.7,0.11
260,1,"[348.7000000178814]",3,1,0.895776887850256,0.104223112149743,0.68,1,25,12,0,1,0.791553775700513,1,0.68,3,0.7,0.0199999999999999
266,1,"[847.8000000002794]",1,0,0.472865491875139,0.52713450812486,0.43,0,1,1,1,1,0.054269016249721,1,0.43,1,0.7,0.27
266,0,"[572.5]",1,1,0.570611385164317,0.429388614835682,0.62,1,2,1,1,1,0.141222770328635,1,0.62,1,0.7,0.08
266,0,"[483.79999999981374]",1,1,0.576893851653563,0.423106148346436,0.7,1,3,1,1,1,0.153787703307127,1,0.7,1,0.7,0
266,1,"[471.29999999981374]",1,0,0.419423058705416,0.580576941294583,0.65,1,4,1,1,1,0.161153882589167,1,0.65,1,0.7,0.0499999999999999
266,0,"[551.8999999999069]",1,1,0.53025328778068,0.469746712219319,0.57,0,5,1,1,1,0.060506575561361,1,0.57,1,0.7,0.13
266,1,"[480.60000000009313]",1,0,0.402414303780427,0.597585696219572,0.54,0,6,1,1,1,0.195171392439145,1,0.54,1,0.7,0.16
266,0,"[559.5]",1,1,0.555871779314768,0.444128220685231,0.49,0,7,1,1,1,0.111743558629537,1,0.49,1,0.7,0.21
266,1,"[666]",1,1,0.597791045198336,0.402208954801663,0.58,0,8,1,1,1,0.195582090396673,0,0.58,1,0.7,0.12
266,1,"[517.1000000000931]",1,0,0.420725932734558,0.579274067265441,0.6,1,9,1,1,1,0.158548134530883,1,0.6,1,0.7,0.1
266,1,"[526.5]",1,0,0.428281953442475,0.571718046557524,0.67,1,10,1,1,1,0.143436093115049,1,0.67,1,0.7,0.0299999999999999
266,1,"[763.1000000000931]",1,0,0.481534975066071,0.518465024933928,0.65,1,11,1,1,1,0.036930049867857,1,0.65,1,0.7,0.0499999999999999
266,1,"[382.70000000018626]",1,0,0.468618729312887,0.531381270687112,0.58,0,12,1,1,1,0.062762541374225,1,0.58,1,0.7,0.12
266,0,"[596.5999999996275]",1,1,0.552370118769297,0.447629881230702,0.59,1,13,1,1,1,0.104740237538595,1,0.59,1,0.7,0.11
266,0,"[683.5]",1,1,0.594322512709113,0.405677487290886,0.65,1,14,1,1,1,0.188645025418227,1,0.65,1,0.7,0.0499999999999999
266,0,"[592.5]",1,1,0.519479754880023,0.480520245119976,0.65,1,15,1,1,1,0.038959509760047,1,0.65,1,0.7,0.0499999999999999
266,0,"[472.3000000002794]",1,1,0.519066368807084,0.480933631192915,0.59,0,16,1,1,1,0.038132737614169,1,0.59,1,0.7,0.11
266,1,"[614.7999999998137]",1,0,0.441234283550574,0.558765716449425,0.69,1,17,1,1,1,0.117531432898851,1,0.69,1,0.7,0.01
266,0,"[424.20000000018626]",1,1,0.599511917284704,0.400488082715295,0.63,1,18,1,1,1,0.199023834569409,1,0.63,1,0.7,0.07
266,0,"[644.4000000003725]",1,0,0.473869218413489,0.52613078158651,0.62,1,19,1,1,1,0.0522615631730211,0,0.62,1,0.7,0.08
266,1,"[710.7000000001863]",1,0,0.46955276661701,0.530447233382989,0.64,1,20,1,1,1,0.060894466765979,1,0.64,1,0.7,0.0599999999999999
266,1,"[861.2999999998137]",1,0,0.407298709346599,0.5927012906534,0.79,1,21,1,1,1,0.185402581306801,1,0.79,1,0.7,0.0900000000000001
266,1,"[696.2000000001863]",1,0,0.495122174319525,0.504877825680474,0.82,1,22,1,1,1,0.00975565136094902,1,0.82,1,0.7,0.12
266,0,"[517.2000000001863]",1,1,0.58008940425554,0.419910595744459,0.72,0,23,1,1,1,0.160178808511081,1,0.72,1,0.7,0.02
266,0,"[568.2999999998137]",1,1,0.502159885263849,0.49784011473615,0.73,0,24,1,1,1,0.00431977052769905,1,0.73,1,0.7,0.03
266,1,"[817.6000000000931]",1,0,0.496763119529818,0.503236880470181,0.71,0,25,1,1,1,0.006473760940363,1,0.71,1,0.7,0.01
266,0,"[607.3999999999069]",3,1,0.889318048537384,0.110681951462615,0.16,1,1,2,0,1,0.778636097074769,0,0.16,3,0.7,0.54
266,1,"[371.8000000002794]",3,0,0.0595913497492212,0.940408650250778,0.31,0,2,2,0,1,0.880817300501557,0,0.31,3,0.7,0.39
266,1,"[547.8000000002794]",3,0,0.12843081601366,0.871569183986339,0.61,0,3,2,0,1,0.743138367972679,0,0.61,3,0.7,0.09
266,0,"[440.79999999981374]",3,0,0.139531018839402,0.860468981160597,0.5,0,4,2,0,1,0.720937962321195,1,0.5,3,0.7,0.2
266,0,"[573.4000000003725]",3,0,0.0689781321880133,0.931021867811986,0.58,1,5,2,0,1,0.862043735623973,1,0.58,3,0.7,0.12
266,0,"[395.1999999997206]",3,0,0.106766906611328,0.893233093388671,0.55,0,6,2,0,1,0.786466186777343,1,0.55,3,0.7,0.15
266,1,"[513.5]",3,1,0.932736592834647,0.0672634071653529,0.59,1,7,2,0,1,0.865473185669294,1,0.59,3,0.7,0.11
266,0,"[626.6000000000931]",3,0,0.0903646009875923,0.909635399012407,0.6,1,8,2,0,1,0.819270798024815,1,0.6,3,0.7,0.1
266,1,"[514]",3,1,0.933372859747849,0.0666271402521501,0.54,0,9,2,0,1,0.866745719495699,1,0.54,3,0.7,0.16
266,1,"[546]",3,1,0.860819192674588,0.139180807325411,0.54,1,10,2,0,1,0.721638385349177,1,0.54,3,0.7,0.16
266,1,"[696.7000000001863]",3,1,0.878947280524363,0.121052719475636,0.54,1,11,2,0,1,0.757894561048727,1,0.54,3,0.7,0.16
266,1,"[427.70000000018626]",3,1,0.888492984835048,0.111507015164951,0.55,1,12,2,0,1,0.776985969670097,1,0.55,3,0.7,0.15
266,0,"[653.5]",3,0,0.0835149346553267,0.916485065344673,0.55,1,13,2,0,1,0.832970130689346,1,0.55,3,0.7,0.15
266,1,"[450.90000000037253]",3,1,0.909143526860644,0.0908564731393559,0.52,0,14,2,0,1,0.818287053721288,1,0.52,3,0.7,0.18
266,1,"[441.5]",3,1,0.887554831920644,0.112445168079355,0.6,1,15,2,0,1,0.775109663841289,1,0.6,3,0.7,0.1
266,1,"[429]",3,1,0.906656818383138,0.0933431816168611,0.55,0,16,2,0,1,0.813313636766277,1,0.55,3,0.7,0.15
266,1,"[505.8000000002794]",3,1,0.946111345623378,0.0538886543766216,0.56,1,17,2,0,1,0.892222691246756,1,0.56,3,0.7,0.14
266,0,"[463.8000000002794]",3,0,0.101284502646178,0.898715497353822,0.55,1,18,2,0,1,0.797430994707644,1,0.55,3,0.7,0.15
266,0,"[492.40000000037253]",3,0,0.0552551206291381,0.944744879370861,0.55,0,19,2,0,1,0.889489758741723,1,0.55,3,0.7,0.15
266,0,"[375.39999999990687]",3,0,0.0628412924193735,0.937158707580626,0.58,1,20,2,0,1,0.874317415161252,1,0.58,3,0.7,0.12
266,1,"[485.5]",3,1,0.868921972711717,0.131078027288282,0.59,1,21,2,0,1,0.737843945423435,1,0.59,3,0.7,0.11
266,0,"[471.89999999990687]",3,0,0.0910009678615919,0.908999032138408,0.55,0,22,2,0,1,0.817998064276816,1,0.55,3,0.7,0.15
266,1,"[497.70000000018626]",3,1,0.88324365679226,0.116756343207739,0.59,1,23,2,0,1,0.766487313584521,1,0.59,3,0.7,0.11
266,1,"[405.29999999981374]",3,1,0.905132897980922,0.0948671020190776,0.59,1,24,2,0,1,0.810265795961844,1,0.59,3,0.7,0.11
266,0,"[724.5]",3,0,0.119686752405098,0.880313247594901,0.61,0,25,2,0,1,0.760626495189803,1,0.61,3,0.7,0.09
266,1,"[922.5999999996275]",2,0,0.44362389154335,0.556376108456649,0.51,1,1,3,1,0,0.112752216913299,1,0.49,2,0.9,0.41
266,0,"[504.39999999990687]",2,1,0.567949425588996,0.432050574411003,0.53,1,2,3,1,0,0.135898851177993,1,0.47,2,0.9,0.43
266,1,"[485]",2,0,0.460879294272982,0.539120705727017,0.47,1,3,3,1,0,0.078241411454035,1,0.53,2,0.9,0.37
266,1,"[447.89999999990687]",2,1,0.515108109290273,0.484891890709726,0.47,0,4,3,1,0,0.030216218580547,0,0.53,2,0.9,0.37
266,1,"[535]",2,0,0.486058072803235,0.513941927196764,0.48,1,5,3,1,0,0.027883854393529,1,0.52,2,0.9,0.38
266,1,"[824.8999999999069]",2,1,0.559753255643202,0.440246744356797,0.47,0,6,3,1,0,0.119506511286405,0,0.53,2,0.9,0.37
266,0,"[404.79999999981374]",2,1,0.546711709498093,0.453288290501906,0.41,1,7,3,1,0,0.093423418996187,1,0.59,2,0.9,0.31
266,1,"[732.3000000002794]",2,0,0.484270575309528,0.515729424690471,0.4,1,8,3,1,0,0.031458849380943,1,0.6,2,0.9,0.3
266,1,"[590.8999999999069]",2,0,0.473515333054136,0.526484666945863,0.37,1,9,3,1,0,0.052969333891727,1,0.63,2,0.9,0.27
266,0,"[639.5]",2,1,0.547917068802469,0.45208293119753,0.35,1,10,3,1,0,0.095834137604939,1,0.65,2,0.9,0.25
266,1,"[493.70000000018626]",2,0,0.426591056703768,0.573408943296231,0.32,1,11,3,1,0,0.146817886592463,1,0.68,2,0.9,0.22
266,1,"[909.1999999997206]",2,0,0.482699941706685,0.517300058293314,0.35,1,12,3,1,0,0.034600116586629,1,0.65,2,0.9,0.25
266,1,"[577]",2,0,0.447221826728409,0.55277817327159,0.32,1,13,3,1,0,0.105556346543181,1,0.68,2,0.9,0.22
266,0,"[566.3999999999069]",2,1,0.538350019299869,0.46164998070013,0.31,1,14,3,1,0,0.076700038599739,1,0.69,2,0.9,0.21
266,0,"[621.3999999999069]",2,1,0.551211555014803,0.448788444985196,0.29,1,15,3,1,0,0.102423110029607,1,0.71,2,0.9,0.19
266,0,"[478.60000000009313]",2,1,0.567011288308257,0.432988711691742,0.32,1,16,3,1,0,0.134022576616515,1,0.68,2,0.9,0.22
266,0,"[768]",2,1,0.516979992572774,0.483020007427225,0.19,1,17,3,1,0,0.033959985145549,1,0.81,2,0.9,0.09
266,1,"[479.89999999990687]",2,0,0.42052160149866,0.57947839850134,0.19,1,18,3,1,0,0.15895679700268,1,0.81,2,0.9,0.09
266,0,"[524.1000000000931,946.2000000001863]",2,1,0.569448657996119,0.43055134200388,0.13,1,19,3,1,0,0.138897315992239,1,0.87,2,0.9,0.03
266,1,"[550.7000000001863]",2,0,0.41116231204137,0.588837687958629,0.13,1,20,3,1,0,0.177675375917259,1,0.87,2,0.9,0.03
266,1,"[511.5]",2,0,0.403832800899727,0.596167199100272,0.11,1,21,3,1,0,0.192334398200545,1,0.89,2,0.9,0.01
266,0,"[444.10000000009313]",2,1,0.549468307755715,0.450531692244284,0.08,1,22,3,1,0,0.098936615511431,1,0.92,2,0.9,0.02
266,0,"[533.1999999997206]",2,1,0.55564018455847,0.444359815441529,0.06,1,23,3,1,0,0.111280369116941,1,0.94,2,0.9,0.0399999999999999
266,0,"[622.7000000001863]",2,0,0.479573443317881,0.520426556682118,0.07,0,24,3,1,0,0.040853113364237,0,0.93,2,0.9,0.03
266,1,"[449]",2,0,0.408733896334686,0.591266103665313,0.05,1,25,3,1,0,0.182532207330627,1,0.95,2,0.9,0.0499999999999999
266,0,"[771.2999999998137]",1,0,0.409083672461114,0.590916327538886,0.61,1,1,4,1,0,0.181832655077772,0,0.39,1,0.7,0.31
266,1,"[516.8999999999069]",1,1,0.538530694266711,0.461469305733288,0.5,0,2,4,1,0,0.077061388533423,0,0.5,1,0.7,0.2
266,1,"[591.5999999996275]",1,1,0.520397642340251,0.479602357659748,0.48,0,3,4,1,0,0.040795284680503,0,0.52,1,0.7,0.18
266,0,"[449.70000000018626]",1,1,0.576946360731209,0.42305363926879,0.48,0,4,4,1,0,0.153892721462419,1,0.52,1,0.7,0.18
266,1,"[875.4000000003725]",1,0,0.496963072240326,0.503036927759673,0.54,1,5,4,1,0,0.00607385551934703,1,0.46,1,0.7,0.24
266,0,"[567.6000000000931]",1,1,0.51671033008124,0.483289669918759,0.55,1,6,4,1,0,0.033420660162481,1,0.45,1,0.7,0.25
266,0,"[971.7999999998137]",1,1,0.564224248685895,0.435775751314104,0.57,0,7,4,1,0,0.128448497371791,1,0.43,1,0.7,0.27
266,1,"[733.1000000000931]",1,0,0.497456782675051,0.502543217324948,0.53,0,8,4,1,0,0.005086434649897,1,0.47,1,0.7,0.23
266,1,"[573.0999999996275]",1,1,0.599262602769128,0.400737397230871,0.47,0,9,4,1,0,0.198525205538257,0,0.53,1,0.7,0.17
266,1,"[644.3999999999069]",1,0,0.428838697760195,0.571161302239805,0.45,1,10,4,1,0,0.14232260447961,1,0.55,1,0.7,0.15
266,1,"[550.6999999997206]",1,0,0.447305247878588,0.552694752121411,0.48,1,11,4,1,0,0.105389504242823,1,0.52,1,0.7,0.18
266,1,"[378.29999999981374]",1,0,0.401645448290953,0.598354551709047,0.42,1,12,4,1,0,0.196709103418094,1,0.58,1,0.7,0.12
266,1,"[523]",1,0,0.403164129946925,0.596835870053074,0.48,0,13,4,1,0,0.193671740106149,1,0.52,1,0.7,0.18
266,1,"[626.6000000000931]",1,0,0.453619903578448,0.546380096421551,0.45,1,14,4,1,0,0.0927601928431031,1,0.55,1,0.7,0.15
266,1,"[487.3000000002794]",1,1,0.579579893261832,0.420420106738167,0.54,0,15,4,1,0,0.159159786523665,0,0.46,1,0.7,0.24
266,1,"[521.7000000001863]",1,1,0.586871667047896,0.413128332952104,0.45,0,16,4,1,0,0.173743334095792,0,0.55,1,0.7,0.15
266,1,"[520.6000000000931]",1,0,0.442718404183444,0.557281595816555,0.6,0,17,4,1,0,0.114563191633111,1,0.4,1,0.7,0.3
266,1,"[531.7999999998137]",1,1,0.584376507031172,0.415623492968827,0.54,0,18,4,1,0,0.168753014062345,0,0.46,1,0.7,0.24
266,0,"[720.6000000000931]",1,0,0.420171624746744,0.579828375253255,0.5,0,19,4,1,0,0.159656750506511,0,0.5,1,0.7,0.2
266,1,"[531.2999999998137]",1,1,0.545027215448167,0.454972784551832,0.53,1,20,4,1,0,0.090054430896335,0,0.47,1,0.7,0.23
266,1,"[552.5999999996275]",1,1,0.580074650612957,0.419925349387042,0.47,0,21,4,1,0,0.160149301225915,0,0.53,1,0.7,0.17
266,0,"[708.8999999999069]",1,0,0.414611775934297,0.585388224065702,0.46,0,22,4,1,0,0.170776448131405,0,0.54,1,0.7,0.16
266,1,"[695.5]",1,1,0.508100913223284,0.491899086776715,0.55,0,23,4,1,0,0.016201826446569,0,0.45,1,0.7,0.25
266,0,"[944.3999999999069]",1,0,0.447921318049578,0.552078681950421,0.53,0,24,4,1,0,0.104157363900843,0,0.47,1,0.7,0.23
266,1,"[628.5]",1,1,0.591829836487828,0.408170163512171,0.58,0,25,4,1,0,0.183659672975657,0,0.42,1,0.7,0.28
266,0,"[356.5,943.5]",2,1,0.50766702998572,0.49233297001428,0.5,0,1,5,0,1,0.01533405997144,0,0.5,2,0.9,0.4
266,1,"[557.0999999996275]",2,1,0.573015865905416,0.426984134094583,0.52,1,2,5,0,1,0.146031731810833,1,0.52,2,0.9,0.38
266,0,"[599.6000000000931]",2,0,0.467255902542006,0.532744097457993,0.56,1,3,5,0,1,0.065488194915987,1,0.56,2,0.9,0.34
266,0,"[463.5]",2,1,0.510365939713323,0.489634060286676,0.48,0,4,5,0,1,0.020731879426647,0,0.48,2,0.9,0.42
266,1,"[815.3999999999069]",2,0,0.493189279372272,0.506810720627727,0.57,0,5,5,0,1,0.013621441255455,0,0.57,2,0.9,0.33
266,1,"[444.10000000009313]",2,1,0.56915185773374,0.430848142266259,0.58,1,6,5,0,1,0.138303715467481,1,0.58,2,0.9,0.32
266,0,"[467.10000000009313]",2,0,0.420962147891661,0.579037852108339,0.6,1,7,5,0,1,0.158075704216678,1,0.6,2,0.9,0.3
266,0,"[446.8000000002794]",2,0,0.455177104935501,0.544822895064498,0.6,1,8,5,0,1,0.089645790128997,1,0.6,2,0.9,0.3
266,0,"[437.5]",2,0,0.458146335752743,0.541853664247256,0.61,1,9,5,0,1,0.083707328494513,1,0.61,2,0.9,0.29
266,1,"[517.2000000001863]",2,1,0.582064256610416,0.417935743389583,0.67,1,10,5,0,1,0.164128513220833,1,0.67,2,0.9,0.23
266,1,"[884.8999999999069]",2,1,0.539378215465992,0.460621784534007,0.78,1,11,5,0,1,0.078756430931985,1,0.78,2,0.9,0.12
266,0,"[459.39999999990687]",2,0,0.439040372761233,0.560959627238766,0.75,1,12,5,0,1,0.121919254477533,1,0.75,2,0.9,0.15
266,0,"[749]",2,0,0.498001654018886,0.501998345981114,0.78,1,13,5,0,1,0.00399669196222802,1,0.78,2,0.9,0.12
266,1,"[720.5]",2,0,0.490736998497493,0.509263001502506,0.79,0,14,5,0,1,0.018526003005013,0,0.79,2,0.9,0.11
266,0,"[632.1000000000931]",2,0,0.47509244468959,0.524907555310409,0.82,1,15,5,0,1,0.049815110620819,1,0.82,2,0.9,0.0800000000000001
266,1,"[663.4000000003725]",2,1,0.513467169275872,0.486532830724127,0.8,1,16,5,0,1,0.026934338551745,1,0.8,2,0.9,0.1
266,1,"[808.5]",2,1,0.53988452574113,0.460115474258869,0.81,1,17,5,0,1,0.079769051482261,1,0.81,2,0.9,0.09
266,1,"[484.39999999990687]",2,0,0.484341640190064,0.515658359809935,0.78,0,18,5,0,1,0.031316719619871,0,0.78,2,0.9,0.12
266,1,"[543]",2,1,0.545437404775493,0.454562595224506,0.81,1,19,5,0,1,0.090874809550987,1,0.81,2,0.9,0.09
266,0,"[853.3999999999069]",2,0,0.45085859454868,0.549141405451319,0.85,1,20,5,0,1,0.098282810902639,1,0.85,2,0.9,0.05
266,0,"[434.8000000002794]",2,0,0.417330177840952,0.582669822159047,0.87,1,21,5,0,1,0.165339644318095,1,0.87,2,0.9,0.03
